id,用户,内容,属性,状态,IP,时间,排序,类型,审核管理员,话题
"324472","    Aff：505145446 , 火星上自行车 Vip：undefined 余额：0  |  收益：0  认证：否     "," 14岁骚货都臭了不懂被多少人c过 #瓜友原创  14岁骚货都臭了不懂被多少人c过 "," 图片：1  |  视频：0  点赞：2  |  浏览：787  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：182.239.120.133  城市：香港 "," 创：2026-04-01 02:40:49 改：2026-04-01 20:05:08 ","0","图片","ljl123(id: 263)","瓜友原创"
"324471","    Aff：501487225 , 阳光演变电脑 Vip：undefined 余额：0  |  收益：0  认证：否     "," 打卡打卡打卡打卡 #达人原创  打卡打卡打卡 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.144.130.253  城市：广西 "," 创：2026-04-01 02:40:24 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","达人原创"
"324470","    Aff：478957470 , 精明爱火龙果 Vip：undefined 余额：7  |  收益：0  认证：否     "," 签到签到签到签到 #福利自拍  签到签到签到签到 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：223.79.33.4  城市：山东 "," 创：2026-04-01 02:40:08 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","福利自拍"
"324469","    Aff：497069338 , 魁梧月饼 Vip：undefined 余额：0  |  收益：0  认证：否     "," 打卡打卡打卡打卡 #达人原创  打卡打卡打卡 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.144.130.253  城市：广西 "," 创：2026-04-01 02:39:16 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","达人原创"
"324468","    Aff：445850652 , 要减肥保卫猎豹 Vip：undefined 余额：0  |  收益：0  认证：否     "," 求大佬帮我脱衣b #AI女友  求大佬帮我脱衣b "," 图片：4  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：1  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：223.104.67.219  城市：广东 "," 创：2026-04-01 02:39:02 改：2026-04-01 12:07:28 ","0","图片","ljl123(id: 263)","AI女友"
"324467","    Aff：497067792 , 害怕外套 Vip：undefined 余额：0  |  收益：0  认证：否     "," 打卡打卡打卡打卡 #达人原创  打卡打卡打卡 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.144.130.253  城市：广西 "," 创：2026-04-01 02:37:52 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","达人原创"
"324466","    Aff：497066206 , 内向魔镜 Vip：undefined 余额：0  |  收益：0  认证：否     "," 打卡打卡打卡打卡 #达人原创  打卡打卡打卡 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.144.130.253  城市：广西 "," 创：2026-04-01 02:36:39 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","达人原创"
"324465","    Aff：504773259 , 骚老婆 Vip：undefined 余额：4  |  收益：0  认证：否     "," 内蒙的有没有。报一下 #原创视频  内蒙的有没有。报一下 "," 图片：1  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：1  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：36.102.135.17  城市：内蒙古 "," 创：2026-04-01 02:35:50 改：2026-04-01 19:48:45 ","0","图片","ljl123(id: 263)","原创视频"
"324464","    Aff：410614726 , 欢喜秀发 Vip：undefined 余额：0  |  收益：0  认证：否     "," 石家庄男约女只身体 #资源分享  石家庄男约女只身体 "," 图片：1  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：218.12.21.0  城市：河北 "," 创：2026-04-01 02:35:34 改：2026-04-01 10:21:49 ","0","图片","ljl123(id: 263)","资源分享"
"324463","    Aff：497062658 , 甜美悟空 Vip：undefined 余额：1  |  收益：0  认证：否     "," 打卡打卡打卡打卡 #达人原创  打卡打卡打卡 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.144.130.253  城市：广西 "," 创：2026-04-01 02:35:30 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","达人原创"
"324462","    Aff：497055823 , 鲤鱼用康乃馨 Vip：undefined 余额：0  |  收益：0  认证：否     "," 打卡打卡打卡打卡 #达人原创  打卡打卡打卡 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.144.130.253  城市：广西 "," 创：2026-04-01 02:34:03 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","达人原创"
"324461","    Aff：478396517 , 失眠爆米花 Vip：undefined 余额：0  |  收益：0  认证：否     "," 打卡打卡打卡打卡 #达人原创  打卡打卡打卡 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.144.130.253  城市：广西 "," 创：2026-04-01 02:32:52 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","达人原创"
"324460","    Aff：2413952 , 英勇和火龙果 Vip：undefined 余额：0  |  收益：0  认证：否     "," 打卡打卡打卡打卡 #达人原创  打卡打卡打卡 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.144.130.253  城市：广西 "," 创：2026-04-01 02:31:45 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","达人原创"
"324459","    Aff：102409610 , 专注嚓茶 Vip：undefined 余额：16  |  收益：0  认证：否     "," 打卡打卡打卡打卡 #达人原创  打卡打卡打卡 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：39.144.130.253  城市：广西 "," 创：2026-04-01 02:30:22 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","达人原创"
"324458","    Aff：400137674 , 虚心给尊云 Vip：undefined 余额：0  |  收益：0  认证：否     "," 发哈哈哈哈过分的嗯嗯 #达人原创  小学生 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：115.201.67.165  城市：浙江 "," 创：2026-04-01 02:25:35 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","达人原创"
"324457","    Aff：128684155 , 欢呼眼睛 Vip：undefined 余额：0  |  收益：0  认证：否     "," 我要约微胖！！！！ #日常吐槽  镇江有约的吗，微胖更好！！ "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：183.209.220.37  城市：江苏 "," 创：2026-04-01 02:25:07 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","日常吐槽"
"324456","    Aff：486952668 , 吃我一脚 Vip：undefined 余额：0  |  收益：0  认证：否     "," 竹叶竹叶竹叶竹叶，脚脚 #足控专区  竹叶竹叶竹叶竹叶，脚脚 "," 图片：2  |  视频：0  点赞：3  |  浏览：106  点赞(假)：0  |  浏览(假)：0  评论：1  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：112.36.55.110  城市：山东 "," 创：2026-04-01 02:21:32 改：2026-04-01 17:16:45 ","0","图片","ljl123(id: 263)","足控专区"
"324455","    Aff：483242206 , 迅速等于冥王星 Vip：undefined 余额：0  |  收益：0  认证：否     "," 求腿腿想了福利视频 #求瓜求片  求腿腿想了，现在在哪里播，有没有她的福利视频 "," 图片：1  |  视频：0  点赞：0  |  浏览：55  点赞(假)：0  |  浏览(假)：0  评论：1  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：106.119.115.60  城市：河北 "," 创：2026-04-01 02:20:12 改：2026-04-01 14:37:03 ","0","图片","ljl123(id: 263)","求瓜求片"
"324454","    Aff：505075772 , CC嘎嘎硬 Vip：undefined 余额：0  |  收益：0  认证：否     "," 石家庄 男 27岁 嘎嘎硬 有没有叫一起草你老婆的？ #人妻熟女  石家庄 男 27岁 嘎嘎硬 有没有叫一起草你老婆的？ "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：183.197.96.211  城市：河北 "," 创：2026-04-01 02:19:46 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","人妻熟女"
"324453","    Aff：116274706 , 体贴闻大神 Vip：undefined 余额：0  |  收益：0  认证：否     "," 有中意的可以来找我吗 #达人原创  有中意的可以来找我吗 "," 图片：1  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：113.101.57.74  城市：广东 "," 创：2026-04-01 02:18:47 改：2026-04-01 10:22:00 ","0","图片","ljl123(id: 263)","达人原创"
"324452","    Aff：480036426 , 饱满用羽毛 Vip：undefined 余额：2  |  收益：0  认证：否     "," 签到签到签到签到 #达人原创  签到签到签到签到 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：218.26.158.251  城市：山西 "," 创：2026-04-01 02:17:20 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","达人原创"
"324451","    Aff：42505670 , 天真红酒 Vip：undefined 余额：0  |  收益：0  认证：否     "," 女生宿舍的照片有没有 #求瓜求片  求女宿舍的真空照片 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：223.104.67.214  城市：广东 "," 创：2026-04-01 02:15:32 改：2026-04-01 10:23:05 ","0","文字","ake123(id: 256)","求瓜求片"
"324450","    Aff：383660037 , 拼搏保卫羊 Vip：undefined 余额：0  |  收益：0  认证：否     "," 浙江有没有约的1 #达人原创  浙江有没有约的123 "," 图片：0  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：未通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：117.136.113.35  城市：浙江 "," 创：2026-04-01 02:13:54 改：2026-04-01 10:33:26 ","0","文字","ake123(id: 256)","达人原创"
"324449","    Aff：323065739 , 神勇迎鸭子 Vip：undefined 余额：12  |  收益：0  认证：否     "," 求帮脱，女明星陈dl #AI女友  求帮脱，女明星陈dl "," 图片：1  |  视频：0  点赞：0  |  浏览：0  点赞(假)：0  |  浏览(假)：0  评论：0  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：111.55.8.187  城市：山西 "," 创：2026-04-01 02:10:03 改：2026-04-01 10:20:53 ","0","图片","ljl123(id: 263)","AI女友"
"324448","    Aff：438069318 , 迅速就枕头 Vip：undefined 余额：0  |  收益：0  认证：否     "," 偷拍前女友的熟睡视频有人想看嘛？ #人妻熟女  超过35评论下期发 "," 图片：0  |  视频：0  点赞：0  |  浏览：54  点赞(假)：0  |  浏览(假)：0  评论：2  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：156.226.168.243  城市：火星 "," 创：2026-04-01 02:09:18 改：2026-04-01 17:19:14 ","0","文字","ake123(id: 256)","人妻熟女"
"324447","    Aff：484976804 , 安静迎金币 Vip：undefined 余额：0  |  收益：0  认证：否     "," 骚逼mwj... #AI女友  骚逼mwj... "," 图片：0  |  视频：1  点赞：0  |  浏览：109  点赞(假)：0  |  浏览(假)：0  评论：2  来源标识： "," 审核：通过 资源：已完成 删除：未删除 订阅：否 置顶：0 | 置精：未置精 打赏次数：0 打赏收益：0 "," ip：180.136.208.129  城市：广西 "," 创：2026-04-01 02:06:40 改：2026-04-01 19:57:25 ","0","视频","ljl123(id: 263)","AI女友"
